# "asas_sn_id":12702,"gaia_id":5211052415435948544,"pstarrs_g_mag":13.1350002289,"g_mag_abs":20.6539014276,"name":"VX Men"
jd,flux,flux_err,mag,mag_err,limit,fwhm,cam,asas_sn_id
2458384.7860907,24.0316388722658,0.13291489076939023,12.948107149401537,0.006011770904429016,16.843706514677745,1.67,bi,12702
2458534.60507,19.811052627394222,0.16302555225470738,13.157796743112335,0.00894458717394691,16.622001411268194,1.49,bE,12702
2458740.81146,23.371073446970296,0.1623071136558206,12.978368971662231,0.007548680898767991,16.626796724788406,1.61,bE,12702
2458728.8896248,18.90790244683508,0.06781610701839606,13.208457239922636,0.0038985371333425177,17.574308472702654,1.41,bi,12702
2458138.6040028,15.511895040164113,0.09665216183730986,13.423403478616658,0.006772653977946099,17.189611680390705,1.44,bi,12702
2458516.7070752,23.289407906810936,0.07691518469848029,12.982169503572564,0.003589763293395418,17.437610393285937,1.57,bj,12702
2458471.7183403,23.214832585495493,0.07809778943438103,12.985651732069734,0.0036566665405180637,17.42104375818418,1.49,bF,12702
2458753.892192,22.340713289699213,0.07031317724872035,13.027323034617604,0.0034209904394563325,17.53504880422254,1.46,bF,12702
2458542.6461963,21.508505003183906,0.04398331500289799,13.06854006021776,0.002222746354664329,18.044420714341236,1.46,bE,12702
2458436.7628931,16.689345824393314,0.10406710031803326,13.34396733756796,0.006777761967388471,17.109356977113926,1.52,bE,12702
2458543.6399536,25.358873889426576,0.09607848307810597,12.889740712434925,0.004118208649008406,17.196075267316232,1.55,bj,12702
2458440.6921079,17.52180563231698,0.10037379575616281,13.291118476185906,0.006226638635212713,17.148589741867074,1.66,bj,12702
2458539.656633,21.161042587231034,0.06893503242057149,13.086222969223266,0.0035409116898168502,17.556540651,1.46,bE,12702
2458604.5162188,24.540190681653513,0.08528140606974917,12.925370789908253,0.0037773618678480047,17.32550473110733,1.43,bE,12702
2458548.6642738,25.75983240081892,0.09558321501872935,12.872708039580292,0.004033209429192505,17.201686525750834,1.60,bF,12702
2458410.706777,24.585235159692846,0.09927344111150063,12.923379705515588,0.004389053574258316,17.160557921258484,1.58,bi,12702
2458911.5528835,23.05340552882686,0.07878969421229334,12.993227897411618,0.0037148946112449768,17.411467074045596,1.58,bj,12702
2458832.7980087,25.36750191335202,0.11312638648836199,12.889371367773752,0.00484728311026895,17.018730823935446,1.54,bF,12702
2458511.7091742,25.811250703682095,0.11687037606065621,12.870542999478596,0.004921614179630326,16.983379507699404,1.42,bH,12702
2458858.71892,21.81156187304609,0.1830296406354682,13.053348708615328,0.009121091956561836,16.49633704391896,1.51,bE,12702
2458437.7752263,25.701617414159518,0.09141370573307023,12.875164485944099,0.003866010532401808,17.250112324569255,1.46,bF,12702
2458822.7543737,22.735989596049222,0.0648159143072395,13.008280967654699,0.003098703070350669,17.623436482288263,1.40,bi,12702
2458565.6493355,25.45375064341772,0.15423803583039616,12.885686159163654,0.006586457190325179,16.68216189644331,1.57,bj,12702
2458541.7249375,23.562442460987345,0.0733070397935455,12.969514854750395,0.0033817192392051067,17.48977640482964,1.54,bF,12702
2458798.7202033,19.088766332790577,0.12415965533330908,13.198120967900238,0.007069925041179638,16.917689365651942,1.44,bF,12702
2458823.5848934,16.82158182572262,0.12241320582478253,13.335398541088633,0.007909947696760438,16.93306993237041,1.49,bE,12702
2458422.7952869,21.35343604286571,0.1746098086231001,13.076396200883343,0.008888184077799087,16.54746902058935,1.48,bH,12702
2458413.6968083,24.473806615893277,0.12872368792570518,12.928311812132929,0.005717012244523324,16.878494426993967,1.55,bi,12702
2458605.4998556,19.276574096482165,0.08112188742600965,13.187490992244697,0.0045742549558938595,17.379795494845354,1.55,bF,12702
2458730.8974383,24.20407612372249,0.08741576818022721,12.940344346900154,0.003925666852171537,17.298666165554227,1.47,bi,12702
2458089.7281914,20.2950060473821,0.12148409567453398,13.13159265962787,0.006506424771331782,16.941342048559047,1.64,bj,12702
2458086.7881935,24.99732661956994,0.09145747838871178,12.905331710247232,0.003976837367824741,17.2495925536918,1.79,bj,12702
2458528.691939,25.146673464097855,0.08912084675029153,12.89886426627135,0.0038522186935160975,17.277692351079445,1.66,bF,12702
2458449.7861389,22.35323790309726,0.07526761494498604,13.026714521554432,0.0036599898992202055,17.461120225257215,1.57,bj,12702
2458113.6723889,24.44102145275592,0.08522671118190081,12.929767241716675,0.0037902560547484285,17.326201287059575,1.53,bi,12702
2458783.8083911,15.121090046475857,0.10498691786260819,13.45110787318774,0.007546824648045031,17.099802646006488,1.41,bi,12702
2458810.8301661,23.39288638775199,0.06630556374558606,12.977356093311457,0.003080905184004543,17.59876568173391,1.45,bE,12702
2458476.6701696,22.094053378967054,0.10935623685289991,13.039377124972296,0.005379975905791254,17.0555317190584,1.43,bi,12702
2458476.7184433,16.98908361028152,0.11928857889327521,13.324640738048316,0.007632047835621294,16.961143449480705,1.61,bF,12702
2458819.7123138,22.84245145487643,0.07695291555539376,13.003208845743277,0.003661799329857799,17.43707791438822,1.38,bi,12702
2458750.8155428,22.863831139217847,0.07316557044289784,13.002193112338094,0.0034783231854463455,17.491873704022648,1.51,bE,12702
2458440.8149376,23.249479750631526,0.07439745236985575,12.984032524266528,0.003478219595515656,17.473745451363012,1.68,bH,12702
2458556.6774213,23.896447195628458,0.07103477399161692,12.954232279747472,0.003231095828947244,17.52396310388551,1.54,bF,12702
2458751.8796182,16.133415038545696,0.12526317209026383,13.38074985641152,0.008439355307722666,16.908082098141236,1.40,bH,12702
2458394.8334199,25.349238460533314,0.11992374061546972,12.890153330205097,0.005142240946460141,16.955377695444835,1.50,bE,12702
2458110.6806955,24.263141857495334,0.08183198904625143,12.937698028830464,0.003665964395836496,17.37033284277382,1.61,bi,12702
2458417.8220027,24.811547170188593,0.14932396230854736,12.913431006389558,0.006541657945386803,16.717316847934384,1.57,bE,12702
2458404.8522494,17.378177466512664,0.0985020980100186,13.300055052435056,0.006161031445517993,17.169026909703977,1.45,bE,12702
2458846.7843758,23.337729463958826,0.08098944420682556,12.979919119534152,0.003772089513188805,17.381569564908048,1.40,bH,12702
2458651.4543848,17.51819849090368,0.1633180098584575,13.291342015203092,0.010133437866072986,16.620055413671693,1.59,bF,12702
2458178.5127249,22.67669695788678,0.10907231530814654,13.0111161313675,0.005228136385362927,17.058354281136584,1.73,bi,12702
2458835.6291673,23.34420646098026,0.08647537637642064,12.979617833391233,0.004026479738315737,17.310409459145184,1.50,bE,12702
2458347.8936816,15.668647315593027,0.09714322620619817,13.412486859370333,0.006738964834732469,17.18410930481122,1.58,bi,12702
2458429.7958622,22.939195969921755,0.05911639887130816,12.998620143289092,0.0028011860301971757,17.72337068455989,1.60,bE,12702
2458494.7830271,20.162005193161185,0.04140199540260194,13.138731316611022,0.0022320284358986328,18.110087429445745,1.41,bi,12702
2458763.8051276,18.546521069771586,0.07132205815163513,13.229409479169616,0.0041799740210109425,17.519580943474658,1.38,bi,12702
2458711.8949099,21.1479906534879,0.16590661835884019,13.086892847798648,0.008527206380010586,16.602981333250003,1.39,bi,12702
2458492.7097958,23.0677994484414,0.07374990516875789,12.992550204789799,0.0034751013238170005,17.4832369459086,1.38,bi,12702
2458640.4851467,23.51939443631295,0.06778374689770987,12.971500283316344,0.0031326480772236463,17.574826682040964,1.56,bF,12702
2458801.7704579,22.294425972600816,0.12197013272683561,13.029574885282374,0.005946608869309017,16.93700687040996,1.57,bj,12702
2458840.808844,23.650979913047824,0.06812812379991325,12.965442774184005,0.003131046102547034,17.56932453908504,1.59,bF,12702
2458123.6452984,20.021954929657436,0.07114405123123436,13.146299423725585,0.003862284713976033,17.522294131328092,1.64,bi,12702
2458482.7498589,23.346757385789267,0.07705358830522985,12.979499196670318,0.0035873889871640588,17.43565844102627,1.38,bi,12702
2458522.6399027,16.607511890773086,0.10114501467540507,13.349304192124292,0.006619909957969859,17.140279407078953,1.69,bj,12702
2458862.6550477,24.366272683465507,0.11214180223362785,12.93309287203354,0.0050025403918317,17.028221783002863,1.55,bj,12702
2458127.7194839,24.701349851332324,0.09107476965969677,12.91826390543197,0.004007647980507309,17.254145407626257,1.57,bj,12702
2458479.7670281,24.67097552174545,0.09488431736828082,12.919599816318854,0.004180423570333207,17.209654517761805,1.47,bF,12702
2458509.5506645,16.910585144783518,0.10157015437674706,13.329669033690909,0.006528593822663303,17.13572533009761,1.50,bE,12702
2458441.7807472,16.838361788621526,0.12800983697089144,13.334316030972051,0.008263341106989251,16.884532250251706,1.40,bH,12702
2458143.5906922,24.244918913850544,0.09051944466175549,12.93851378234807,0.004058198794927343,17.26078590922405,1.50,bi,12702
2458168.6310555,22.488318088743387,0.057664447353948746,13.020173183347692,0.0027871691816397518,17.750370275989333,1.57,bj,12702
2458490.7552532,22.2982032721187,0.04045321412794018,13.029390946774056,0.0019719474428082986,18.135258028179997,1.60,bF,12702
2458786.7192238,23.624207736861838,0.22191505113627866,12.966672490046282,0.010210374662777686,16.287173714539975,1.45,bE,12702
2458858.7098285,21.719710689717967,0.12620010033972637,13.057930532086877,0.0063156468365545915,16.89999136091967,1.54,bF,12702
2458827.7344086,23.085802213700852,0.13646736582977947,12.991703195918753,0.006425338479474884,16.81506858985971,1.54,bj,12702
2458560.5694566,21.54974504455431,0.11496415214280728,13.066460281330167,0.005798724517597578,17.00123450954915,1.43,bi,12702
2458566.6485275,23.211877002238033,0.08500861749012863,12.985789970759559,0.003980749647088573,17.328983228370845,2.09,bF,12702
2458525.5846175,21.28834886069407,0.07201902847436178,13.079710675884327,0.0036772017032311744,17.509022465169956,1.61,bF,12702
2458820.8028393,20.116300588556218,0.07176851193556087,13.141195331135902,0.003877912430292899,17.51280575752624,1.53,bF,12702
2458457.6961158,20.369849445957737,0.052683854208813295,13.127596074454306,0.0028112656931780626,17.84844676327711,1.44,bi,12702
2458431.7972651,25.74636949172863,0.08720047744377357,12.873275628244045,0.003681417206675527,17.30134345442531,1.47,bF,12702
2458554.5929488,21.37942574988936,0.04648279558508991,13.075075532518902,0.002363242979533339,17.98441001228362,1.72,bF,12702
2458744.8729295,24.94605211022239,0.0988891200414655,12.907561059248241,0.004308825039055706,17.16476933052501,1.52,bF,12702
2458830.7065625,21.41337453206859,0.18775522842363634,13.073352839476646,0.009530574908688938,16.468660512312677,1.52,bH,12702
2458375.877837,17.993402774999826,0.08721999596595453,13.262282368356786,0.005268839064336226,17.301100455815465,1.62,bj,12702
2458823.7847067,17.753486866572015,0.08475755491489353,13.276856464270473,0.005189277902070782,17.332194562200826,1.35,bi,12702
2458099.7105519,23.24724888592337,0.07385413782589376,12.984136709255644,0.0034531499688930734,17.481703530074107,1.47,bi,12702
2458096.8470694,23.61440140770401,0.09865735349727853,12.967123269057275,0.004541137924690512,17.167316958321386,1.65,bj,12702
2458498.759905,18.845058940892972,0.08342802955254519,13.212071872001703,0.004812011525270768,17.349360645673396,1.52,bF,12702
2458119.6559802,25.025543968098862,0.1400964574069307,12.904106806526608,0.006084932988674608,16.78657272769016,1.54,bi,12702
2458407.8464181,19.952923835686544,0.05861129909472394,13.150049260362714,0.003192912192882177,17.73268724283639,1.57,bj,12702
2458758.7724954,17.269736792583707,0.09276147567285503,13.30685132590261,0.005838403454536422,17.23422148922566,1.45,bi,12702
2458827.6703327,16.247224935928443,0.14198760049427941,13.373117639446138,0.009499120555785412,16.77201456161198,1.42,bi,12702
2458795.7298964,19.63432153160608,0.11149267541890605,13.16752587547654,0.006172237246784603,17.03452476875839,1.51,bF,12702
2458499.7330377,24.64010460416029,0.09181318533334135,12.920959254286533,0.004050183316302518,17.245377974171294,1.44,bH,12702
2458749.8566762,19.007215077887587,0.09946440155022133,13.20276939967509,0.0056880231797697,17.158471426577584,1.43,bH,12702
2458451.8145473,24.108818871491884,0.10073145433736991,12.944625786939861,0.004541521167830492,17.144727850844415,1.43,bE,12702
2458904.7062624,24.93274277066954,0.10658257855387678,12.908140481112438,0.004646525652171499,17.083425054130373,1.54,bj,12702
2458494.6977882,24.2884048248998,0.07497915250017191,12.93656814017808,0.003355472678921428,17.465289293386892,1.50,bF,12702
2458447.7208334,22.876067193434658,0.08451315023511392,13.00161221347877,0.004015643031820613,17.335329885511698,1.47,bE,12702
2458695.9389192,23.746673851299917,0.12717560136823153,12.961058653610309,0.005821208906093939,16.89163111161083,1.41,bi,12702
2458571.6098316,24.95390700389924,0.11605303564324225,12.907219241632701,0.005055104354614083,16.990999349077455,1.45,bE,12702
2458118.5607956,25.029596639567888,0.129749672542711,12.903930995127572,0.005634619478480381,16.86987493527723,1.83,bj,12702
2458581.5742265,23.34212449869907,0.06344324451006729,12.979714669522092,0.0029543175636969664,17.646677149313184,1.44,bE,12702
2458436.8372786,25.58123265076295,0.10307951644043772,12.880261953656827,0.004379888732582559,17.119709680064336,1.74,bj,12702
2458029.786083,17.375225483695516,0.11025880761856328,13.300239499099613,0.006897552502707865,17.046607382592274,2.07,bi,12702
2458366.895266,21.684927284475844,0.05337676555581087,13.059670696836228,0.0026755092451596196,17.834259977614064,2.14,bi,12702
2458505.7069673,24.81894247467157,0.2175672672023606,12.913107441180378,0.009528454334583622,16.308656719615637,1.60,bj,12702
2458469.6278342,19.324294489052,0.07613093103520614,13.184806504241608,0.0042822268125582074,17.448737758981103,1.46,bF,12702
2458614.4784637,15.916245385524878,0.10469032086193794,13.395464056846876,0.0071495396224122085,17.10287428428819,1.51,bi,12702
2458854.7620977,16.312784036951392,0.12359346420143098,13.36874540565577,0.008235303161849703,16.922651848320363,1.48,bE,12702
2458900.5683557,24.749887069426364,0.09055142106021412,12.916132568172591,0.003976804314219726,17.260402435784226,1.39,bi,12702
2458857.7830953,21.27591430602478,0.21725015635590259,13.080345041221545,0.011099004766766946,16.31024036723097,1.49,bi,12702
2458440.653004,18.83577145084854,0.09344313776991077,13.212607091862408,0.005392326418687617,17.226272077976056,1.53,bE,12702
2458572.6049409,24.03439086259576,0.08125383882056915,12.94798282311305,0.003674708900561631,17.378030890723927,1.54,bE,12702
2458828.8448736,22.725858921169223,0.13774619866360002,13.008764856499377,0.006588271514908743,16.80494155492304,1.59,bj,12702
2458216.4841758,19.366948515502312,0.05776626739943371,13.182412627179998,0.0032420915993080206,17.748454845791024,2.04,bi,12702
2458829.6645215,24.64138688948865,0.38081648601498264,12.920902753415152,0.016798200722879582,15.700851258285336,1.60,bj,12702
2458746.8736949,19.541051413255996,0.08626528389357004,13.172695803829097,0.0047984425681509325,17.3130504717139,1.43,bi,12702
2458085.616107,18.268195103168086,0.08273292914470773,13.245826519288917,0.004922604361764574,17.358444609645154,1.43,bi,12702
2458537.7352582,18.06553977141692,0.16414764974389442,13.257938266857064,0.009876336974972243,16.61455393917271,1.66,bF,12702
2458563.554113,21.31448205223283,0.1501574343721093,13.07837866319173,0.007657451031576058,16.711273513413797,2.17,bH,12702
2458844.7132794,21.617982253754796,0.05675968513996399,13.063027732299373,0.002853888453166238,17.767540667309614,1.42,bi,12702
2458851.6894378,24.542993994728047,0.0957586702871377,12.925246769491824,0.00424094595810232,17.19969534446489,1.60,bj,12702
2458414.850257,23.299416726252364,0.11282723578499716,12.981702999517688,0.005263578106147177,17.021605740795177,1.47,bi,12702
2458425.727174,16.515219189325475,0.08903864181435259,13.355354767270741,0.005860117949234301,17.27869429469987,1.48,bi,12702
2458505.6735648,19.594336967800427,0.12718178841108083,13.16973919121304,0.007055154486066225,16.891578292257485,1.51,bi,12702
2458565.5798259,16.944864147376727,0.12137128305404474,13.327470394022853,0.0077855630189790324,16.942350753870578,1.51,bE,12702
2458722.8809324,23.63069342630033,0.07135906169996183,12.966374457558347,0.003282349616267783,17.519017784269494,1.46,bE,12702
2458450.7906717,20.89901255713844,0.08023490088296645,13.099751204985076,0.00417301288983839,17.39173231031325,1.44,bH,12702
2458522.6658071,21.27357282080143,0.06834558855623146,13.0804645366822,0.00349206425451277,17.565864391999533,1.39,bi,12702
2458125.6397433,25.513047208768484,0.09361236084891912,12.883159790642173,0.003988256099222774,17.22430761635862,1.40,bi,12702
2458429.7919047,22.902399243428896,0.06416632915554614,13.000363169314449,0.0030453582268980817,17.634372624523653,1.42,bH,12702
2458816.7548119,25.252733220759982,0.09704421258537738,12.894294645506612,0.00417708605419386,17.185216510126608,1.45,bE,12702
2458468.5634719,23.992942429586037,0.08213895129395204,12.949856842444827,0.003721155463103171,17.36626772715678,1.65,bi,12702
2458850.8255022,16.842626662257395,0.10075503323810305,13.334041067085721,0.006502331416133203,17.144473734882403,1.62,bj,12702
2458452.7774867,20.66900057390192,0.04664226193434029,13.111766928988464,0.0024528573898348447,17.98069160259532,1.36,bi,12702
2458749.7990648,19.615736740976946,0.07046726343104279,13.168554061545043,0.0039047654730946673,17.532672096026467,1.41,bi,12702
2458463.8155704,16.390828350899195,0.12123904818197427,13.363563366614972,0.008039958157673716,16.94353431601836,1.40,bH,12702
2458129.6946612,22.331821253477678,0.05426252521038004,13.027755264661678,0.002641119369261994,17.81639060989192,1.55,bj,12702
2458515.7478593,19.044201253479923,0.07646848539366233,13.200658716476694,0.004364473878418328,17.443934390863575,1.58,bj,12702
2458409.7150986,20.263258752868065,0.08612975942190841,13.133292396747624,0.004620150433908602,17.314757526081536,1.51,bE,12702
2458804.8194874,25.11841403277446,0.19047881272805478,12.9000850854313,0.00824264571313051,16.45302392292258,1.43,bE,12702
2458244.5204908,23.499690648386537,0.07682928756609166,12.972410259218101,0.003553667851634809,17.438823596399512,1.76,bj,12702
2458100.8218915,25.448733571485562,0.13548426170069464,12.885900184735892,0.005786751683926115,16.8229184887947,1.64,bj,12702
2458533.6022859,22.209655266541855,0.15746027365923015,13.033711078342442,0.007706219178762501,16.659713106712392,1.73,bH,12702
2458512.8008549,24.24279062642974,0.07860565961757099,12.938609095520428,0.003524385277401868,17.414006070383337,1.51,bF,12702
2458552.6880183,16.15405734875607,0.10541550242264033,13.37936157142408,0.007093082894095291,17.095379403948808,1.62,bj,12702
2458215.4813889,22.110616054789272,0.06631487561097651,13.03856351419951,0.0032600351955393357,17.59861321308799,1.72,bi,12702
2458716.8971356,24.407994909789437,0.0967055237378829,12.931235362123202,0.004306568405294579,17.18901240812795,1.51,bE,12702
2458124.7158247,24.76708225542448,0.09854204121566865,12.91537850599994,0.00432472881788075,17.168586726247895,1.61,bj,12702
2458825.7381341,24.677323206687273,0.13104216559362322,12.919320499237077,0.005771984883522902,16.859112957452812,1.42,bH,12702
2458781.7968068,21.343145371219208,0.06459446390315907,13.076919566203198,0.0032896451102497845,17.627152365964417,1.44,bH,12702
2458703.918837,16.028776516580578,0.09725242541260985,13.387814687946527,0.006594961128058424,17.182889508551217,1.45,bi,12702
2458412.7776486,24.62373419109533,0.10282884671826652,12.921680836332932,0.00453913629411061,17.122353198987735,1.71,bH,12702
2458450.6309515,23.415134603402006,0.07730284492467059,12.976323975544883,0.0035884838102810345,17.432151918290927,1.35,bi,12702
2458091.7718968,18.56676228861943,0.12393226577846243,13.228225179408353,0.007255383703833888,16.91967963716347,1.68,bj,12702
2458646.4575982,23.870041603311673,0.11337016206481317,12.955432682424233,0.0051624726540013405,17.01639369276873,1.65,bj,12702
2458447.7246888,22.463010595959705,0.0914726730480066,13.021395717358322,0.004426246344215556,17.24941218548433,1.50,bF,12702
2458650.4477729,23.80348658581021,0.25114841107394315,12.958464186145466,0.01146837890143272,16.152814524245684,1.64,bH,12702
2458415.7786303,25.436766121618536,0.1559322533917014,12.88641088007807,0.006663251883640142,16.670300724027012,1.61,bj,12702
2458507.5542472,22.12531172767839,0.06082718785254865,13.03784212660821,0.002988274667003599,17.692396264611332,2.03,bi,12702
2458490.6989544,16.082021732566858,0.09753535000592137,13.384214010612892,0.0065922485712325675,17.179735494501475,1.51,bi,12702
2458214.5082309,25.07038531780365,0.09176188207948206,12.902163100100099,0.003978446079267844,17.24598483001912,1.51,bi,12702
2458567.5693663,22.917000471886297,0.07355322032904438,12.99967118805737,0.003488639476603779,17.486136381716108,1.55,bi,12702
2458493.6440153,23.304771438725126,0.06703710150706335,12.981453502403706,0.0031266736459174094,17.586852540506463,1.52,bF,12702
2458597.4848788,15.65301423366488,0.19591290530123562,13.413570671889286,0.013604332490291261,16.42248299878419,1.49,bH,12702
2458738.8170198,16.157389856505127,0.13470728952495128,13.379137612137724,0.009062167105907673,16.829162867220028,1.47,bE,12702
2458754.8470437,19.354659002044208,0.09244515086763241,13.183101811901592,0.005191714285853238,17.237930272586876,1.39,bH,12702
2458556.6071681,16.39964295060463,0.11296237331147214,13.362979640313927,0.007487064733778734,17.020306090884606,1.44,bE,12702
2458441.754761,21.83477482895273,0.05687566101541031,13.052193828232323,0.0028313262286061964,17.7653244686561,1.45,bE,12702
2458776.8040077,24.613593148665075,0.11466377541970317,12.922128078198853,0.005063646650324069,17.004075018304505,1.47,bH,12702
2458368.8299238,19.854856150217397,0.05330253299203472,13.155398759986596,0.0029180536702237917,17.835770992331433,1.59,bi,12702
2458819.8056199,21.22345316458053,0.05041337374863852,13.08302550415213,0.0025819146843834516,17.896276206103646,1.59,bF,12702
2458489.7099349,24.522543998006167,0.088835206287117,12.92615181625263,0.003937601532764045,17.28117782351446,1.39,bi,12702
2458799.7757384,24.14536723491738,0.2192554557157911,12.942981084492848,0.009870263939184179,16.300264589724595,1.51,bj,12702
2458773.8311963,25.01526099731683,0.12304123079339746,12.904553026120212,0.005346355101713233,16.92751394451963,1.42,bi,12702
2458477.7192257,25.430279843692368,0.12256845665927454,12.88668777395634,0.00523889568436438,16.931693817336473,1.50,bE,12702
2458846.6815306,22.81021620482365,0.06770373688033159,13.004742117977406,0.003226230636631331,17.576109011305434,1.58,bj,12702
2458745.8651151,23.00216111039817,0.10382777950859932,12.995644019822013,0.004906333867192487,17.11185669603292,1.67,bj,12702
2458486.7538648,21.785347264546605,0.0591109071170035,13.054654404525186,0.002949275272802502,17.723471551215532,1.64,bj,12702
2458813.660432,18.214190149293206,0.09843688419356571,13.249040956945969,0.00587435468592754,17.169745964950117,1.51,bF,12702
2458839.8348986,17.376984575413132,0.10339495397121805,13.300129583237359,0.006467509886205945,17.11639225090932,1.45,bE,12702
2458763.8343892,16.189219115071346,0.11429909523673398,13.37700086948379,0.007674128450135716,17.007533629838253,1.49,bF,12702
2458806.8624745,25.379379493268317,0.4524480159437801,12.888863122994248,0.01937759438951081,15.513718891183998,1.60,bH,12702
2458432.8630296,19.343408613738546,0.09741128144776484,13.183733107208969,0.005473793671783988,17.18111747009803,1.45,bi,12702
2458794.7360099,25.804027919325396,0.11744465480035518,12.870846864486618,0.004947182427400827,16.978057472100772,1.52,bF,12702
2458912.5512719,24.22460801947379,0.09854981083921299,12.939423726226702,0.004421923340172464,17.168501123910755,1.54,bj,12702
2458587.4797493,24.416436782336042,0.1049686298856021,12.930859908833384,0.004672931511231756,17.09999179003255,1.55,bi,12702
2458799.7438981,23.832810119138706,0.15871689038158462,12.95712749005405,0.007238691461393337,16.65108274620605,1.46,bi,12702
2458866.5762468,23.73013504245794,0.09020370906035323,12.961815098059212,0.004131772097916152,17.264579622594912,1.65,bi,12702
2458545.6357586,22.197945684424745,0.058974794398328284,13.034283661290836,0.002887791433531858,17.72597452270398,1.42,bE,12702
2458191.6649195,20.685049676298195,0.05146168238494939,13.110924201744341,0.002704204832153872,17.873930661295976,1.54,bj,12702
2458509.7141793,21.138205737391765,0.09475019483948237,13.087395320887385,0.004872189413628845,17.211190332186895,1.40,bH,12702
2458821.7540427,22.78440071937593,0.07533253371717803,13.005971596897503,0.003593826751536452,17.460184174843864,1.57,bF,12702
2458800.769689,20.573353350556967,0.13365247440961878,13.116802909216027,0.00706129070116683,16.837698102466952,1.58,bj,12702
2458800.7764065,19.748407045344045,0.21083890478310333,13.16123544697323,0.01160461813776318,16.342763732500106,1.53,bF,12702
2458866.6161128,25.225738628666523,0.11642181711763566,12.895455893368869,0.005016521230618325,16.98755467771194,1.53,bj,12702
2458147.5796854,15.406246675592953,0.1269929691702632,13.430823504172375,0.008959731656985248,16.893191418010595,1.63,bi,12702
2458427.8167973,19.398607855657115,0.07651624023807786,13.180639212701541,0.004287412115580367,17.443256556328073,1.49,bF,12702
2458796.8472687,19.79412844621933,0.09841609610764188,13.158724661978393,0.005404330774095708,17.16997527697338,1.41,bH,12702
2458403.8591192,22.71152769519445,0.08502399525516485,13.009449752025905,0.004069184045530895,17.32878684020714,2.10,bj,12702
2458724.9254533,25.93221245096142,0.23055204273336843,12.865466694969886,0.009663658545263177,16.245718175189165,1.55,bj,12702
2458109.7392362,24.215686240836654,0.08522823338015534,12.939823670047632,0.0038255940049570034,17.326181895357447,1.98,bj,12702
2458796.6623909,16.570578818068178,0.39655876277316005,13.351721425298068,0.026012497099925595,15.656871734091188,1.44,bi,12702
2458641.4785735,24.131722535845086,0.12704502129629647,12.943594814286861,0.005722443321125322,16.892746485514824,1.53,bF,12702
2458111.7212538,17.230811650781916,0.09417936863098643,13.309301284269587,0.005941036384207646,17.217751174817327,2.46,bj,12702
2458602.5171559,18.197725135818374,0.09158944619692862,13.25002286972479,0.005470669829509418,17.248027028869217,1.48,bE,12702
2458771.7637176,24.64347459155283,0.19733054441139214,12.920810770049506,0.008703712676126343,16.414654826306954,2.35,bH,12702
2458358.8596969,21.325819321318818,0.10857437951272154,13.077801308745194,0.005533931809464185,17.063322221168193,1.40,bi,12702
2458469.5501074,24.44458448297279,0.1000575018326047,12.929608973824196,0.004449171727244194,17.15201647265562,1.47,bE,12702
2458472.5319483,22.16219480813615,0.07437946002035965,13.036033702147838,0.0036479798076174447,17.47400805857858,1.57,bE,12702
2458482.7510116,24.065581694219134,0.09193941320558596,12.946574713374243,0.004152575493850867,17.24388629249068,1.47,bH,12702
2458454.7131213,20.927420796051432,0.06139449676896023,13.098276354955019,0.003188789928403621,17.6823170015855,1.43,bH,12702
2458805.8564988,17.506569657227637,0.14587833397630007,13.292062981928794,0.00905736586896194,16.742663624567587,1.55,bj,12702
2458626.4793088,23.243814708583905,0.0756258695677655,12.984297110433399,0.003536512107391669,17.4559646581153,1.44,bH,12702
2458503.7361742,21.756132624176985,0.13787680134463773,13.05611137831658,0.006888452603545102,16.803912612709585,1.49,bH,12702
2458465.6850704,19.001990421631582,0.07086501481821803,13.203067885182257,0.004053637977425543,17.526560905758583,1.58,bj,12702
2458860.7735077,23.218863516152613,0.16466277255412354,12.985463225544011,0.007708442507999591,16.611152052221495,1.42,bE,12702
2458186.657093,24.527232312784765,0.08831307821357125,12.925944260846968,0.003913710079268231,17.287578054780024,1.65,bj,12702
2458526.5881052,21.89571187136495,0.04668667958689535,13.04916794853268,0.0023176406025732727,17.97965814274108,1.59,bF,12702
2458499.7446943,25.36484574393668,0.08674141652336784,12.88948505852279,0.003717118934874781,17.307074336242266,1.51,bE,12702
2458507.7489631,22.558371783182995,0.09852294596290986,13.016796247379167,0.004747246817484021,17.16879713812898,1.43,bE,12702
2458494.6631561,20.533087648761338,0.06757925111738118,13.118929969752983,0.0035774311683082457,17.578107174414647,1.43,bH,12702
2458644.4502067,24.90947049366889,0.14084681161215953,12.909154382939347,0.006146030301483553,16.780773060967277,1.42,bH,12702
2458570.5914316,16.751936486123732,0.11810574942053609,13.339903077935624,0.007663341769106981,16.971963012183245,1.44,bH,12702
2458419.8233134,23.581671549074116,0.12591977630643034,12.968629156982328,0.005804055144580316,16.902405752688246,1.51,bE,12702
2458488.7760381,24.055889095433994,0.08443428859386932,12.947012090095647,0.0038151323479010406,17.33634349004904,1.39,bH,12702
2458622.4650107,22.12921171905561,0.1368073160768144,13.037650762584029,0.006719787686936464,16.81236730426062,1.67,bE,12702
2458511.6195279,15.82994574015783,0.10951079871580607,13.401367056666206,0.007519512626189191,17.053998245203896,1.52,bj,12702
2458859.7202526,23.5693779128857,0.21401644990752156,12.969195322374304,0.009869864908876376,16.32652272211711,2.38,bH,12702
